# VIX Historical Data for FE-GAN Verification
# Source: https://cdn.cboe.com/api/global/us_indices/daily_prices/VIX_History.csv
# Date range: 2014-01-02 to 2019-12-31
# Fetched: 2026-09-07T10:55:11.665407+00:00
# SHA256 (data only): 2039576bcfcb64fbd360bee9a87b5b08a8df35c73d0ef1cc34faef602f68fa4a
# Rows: 1509
#
Date,Close,LogReturn
2014-03-28,14.41,-0.014468044310201718
2014-03-31,13.88,-0.0374734549327722
2014-04-01,13.1,-0.05783672487155268
2014-04-02,13.09,-0.0007636502852973333
2014-04-03,13.37,0.021164811192043116
2014-04-04,13.96,0.043182706220374685
2014-04-07,15.57,0.10914988851168059
2014-04-08,14.89,-0.04465613914998934
2014-04-09,13.82,-0.07457302835639375
2014-04-10,15.89,0.1395731622091007
2014-04-11,17.03,0.06928651412597223
2014-04-14,16.11,-0.055536297485714044
2014-04-15,15.61,-0.03152846266154228
2014-04-16,14.18,-0.09607921342335929
2014-04-17,13.36,-0.0595673529954818
2014-04-21,13.25,-0.008267615676268363
2014-04-22,13.19,-0.004538585703008073
2014-04-23,13.27,0.006046881614892907
2014-04-24,13.32,0.003760816768126919
2014-04-25,14.06,0.05406722127027579
2014-04-28,13.97,-0.006421713113648395
2014-04-29,13.71,-0.01878667969464737
2014-04-30,13.41,-0.02212479628063587
2014-05-01,13.25,-0.012003144861355973
2014-05-02,12.91,-0.025995347573680102
2014-05-05,13.29,0.02900966786660278
2014-05-06,13.8,0.03765671943800514
2014-05-07,13.4,-0.02941388520629334
2014-05-08,13.43,0.0022363035782805166
2014-05-09,12.92,-0.03871451218069039
2014-05-12,12.23,-0.05488454865537475
2014-05-13,12.13,-0.0082102267431222
2014-05-14,12.17,0.0032921840434768767
2014-05-15,13.17,0.07896760875575394
2014-05-16,12.44,-0.05702442844415627
2014-05-19,12.42,-0.0016090108057006626
2014-05-20,12.96,0.0425596144187959
2014-05-21,11.91,-0.08448930755691998
2014-05-22,12.03,0.010025146619378646
2014-05-23,11.36,-0.05730511669358227
2014-05-27,11.51,0.01311780944078605
2014-05-28,11.68,0.014661754666289764
2014-05-29,11.57,-0.009462436194495747
2014-05-30,11.4,-0.014802185805135388
2014-06-02,11.58,0.015666116744399456
2014-06-03,11.87,0.024734736476727425
2014-06-04,12.08,0.017536983885092335
2014-06-05,11.68,-0.03367321510658795
2014-06-06,10.73,-0.0848344207574738
2014-06-09,11.15,0.03839594126352075
2014-06-10,10.99,-0.01445372949059779
2014-06-11,11.6,0.05401932969678883
2014-06-12,12.56,0.07951206292773381
2014-06-13,12.18,-0.030721898758301704
2014-06-16,12.65,0.03786195289177829
2014-06-17,12.06,-0.04776302387448981
2014-06-18,10.61,-0.12809723867314768
2014-06-19,10.62,0.0009420631879009365
2014-06-20,10.85,0.021426064172675896
2014-06-23,10.98,0.01191035609491603
2014-06-24,12.13,0.09960628687457426
2014-06-25,11.59,-0.04553906560429852
2014-06-26,11.63,0.003445309178912825
2014-06-27,11.26,-0.03233134381902886
2014-06-30,11.57,0.027158918494040996
2014-07-01,11.15,-0.036976043299457445
2014-07-02,10.82,-0.03004322448779232
2014-07-03,10.32,-0.04731251336491882
2014-07-07,11.33,0.09337031498649823
2014-07-08,11.98,0.05578451764738843
2014-07-09,11.65,-0.02793241267559372
2014-07-10,12.59,0.07759666804454625
2014-07-11,12.08,-0.04135165554958693
2014-07-14,11.82,-0.02175818052871669
2014-07-15,11.96,0.011774736544533537
2014-07-16,11.0,-0.0836724757241152
2014-07-17,14.54,0.2790081993070027
2014-07-18,12.06,-0.18700928080633378
2014-07-21,12.81,0.06033192460960349
2014-07-22,12.24,-0.045516838824462905
2014-07-23,11.52,-0.060624621816434854
2014-07-24,11.84,0.02739897418811456
2014-07-25,12.69,0.0693306522704367
2014-07-28,12.56,-0.010297120686243577
2014-07-29,13.28,0.055741983008235164
2014-07-30,13.33,0.0037579901423296655
2014-07-31,16.95,0.24025069963584186
2014-08-01,17.03,0.004708660848137756
2014-08-04,15.12,-0.11895812392321012
2014-08-05,16.87,0.10951852580649016
2014-08-06,16.37,-0.030086505174833404
2014-08-07,16.66,0.01756024535565298
2014-08-08,15.77,-0.05490123576374962
2014-08-11,14.23,-0.10275698887318598
2014-08-12,14.13,-0.007052215405324947
2014-08-13,12.9,-0.09107288532880962
2014-08-14,12.42,-0.037919234862293726
2014-08-15,13.15,0.05711368211844089
2014-08-18,12.32,-0.06519780051839985
2014-08-19,12.21,-0.008968669982760375
2014-08-20,11.78,-0.03585210989917279
2014-08-21,11.76,-0.0016992357529598016
2014-08-22,11.47,-0.02496901132920148
2014-08-25,11.7,0.019853910662430953
2014-08-26,11.63,-0.006000875273137245
2014-08-27,11.78,0.012815211692867506
2014-08-28,12.05,0.022661481713223405
2014-08-29,11.98,-0.005826067249360691
2014-09-02,12.25,0.022287344303432613
2014-09-03,12.36,0.008939515038808608
2014-09-04,12.64,0.022400936689166713
2014-09-05,12.09,-0.044487724092010066
2014-09-08,12.66,0.04606875208932893
2014-09-09,13.5,0.06424226872835366
2014-09-10,12.88,-0.04701396476817609
2014-09-11,12.8,-0.006230549750636086
2014-09-12,13.31,0.03907046148144874
2014-09-15,14.12,0.059076599658075754
2014-09-16,12.73,-0.10363081949578079
2014-09-17,12.65,-0.006304197395785893
2014-09-18,12.03,-0.05025368518694179
2014-09-19,12.11,0.006628027578413331
2014-09-22,13.69,0.12263408173535656
2014-09-23,14.93,0.08670697225074145
2014-09-24,13.27,-0.11786676320698289
2014-09-25,15.64,0.16432588677304896
2014-09-26,14.85,-0.05183186986845641
2014-09-29,15.98,0.0733380750894201
2014-09-30,16.31,0.02044047629479368
2014-10-01,16.71,0.024228925974379954
2014-10-02,16.16,-0.03346828951435304
2014-10-03,14.55,-0.10494805947544772
2014-10-06,15.46,0.06066504954177438
2014-10-07,17.2,0.10665334066013141
2014-10-08,15.11,-0.1295526075347592
2014-10-09,18.76,0.21637016729343048
2014-10-10,21.24,0.12415925279565927
2014-10-13,24.64,0.14848494229158105
2014-10-14,22.79,-0.0780492954077262
2014-10-15,26.25,0.14134414578003993
2014-10-16,25.2,-0.040821994520255166
2014-10-17,21.99,-0.1362561899507078
2014-10-20,18.57,-0.16904042920205534
2014-10-21,16.08,-0.1439711116137942
2014-10-22,17.87,0.10554706542051655
2014-10-23,16.53,-0.07794641733840388
2014-10-24,16.11,-0.025736714644049936
2014-10-27,16.04,-0.004354594750514625
2014-10-28,14.39,-0.10855208153909193
2014-10-29,15.15,0.05146701105610162
2014-10-30,14.52,-0.042473522558728154
2014-10-31,14.03,-0.034329115282280435
2014-11-03,14.73,0.04868833636016939
2014-11-04,14.89,0.010803616221378811
2014-11-05,14.17,-0.049562792993328574
2014-11-06,13.67,-0.035923402966730876
2014-11-07,13.12,-0.041065867219915245
2014-11-10,12.67,-0.034900789182895305
2014-11-11,12.92,0.019539504021408072
2014-11-12,13.02,0.0077101384259672615
2014-11-13,13.79,0.057457055024787214
2014-11-14,13.31,-0.035428059398190104
2014-11-17,13.99,0.049827156270369474
2014-11-18,13.86,-0.00933579491563264
2014-11-19,13.96,0.007189103572469256
2014-11-20,13.58,-0.027597975203676402
2014-11-21,12.9,-0.05137081076292357
2014-11-24,12.62,-0.021944454254559417
2014-11-25,12.25,-0.02975692012233105
2014-11-26,12.07,-0.014802901881295811
2014-11-28,13.33,0.0992940990811771
2014-12-01,14.29,0.06954285775115863
2014-12-02,12.85,-0.10621618060054716
2014-12-03,12.47,-0.030018051649283613
2014-12-04,12.38,-0.007243492435495025
2014-12-05,11.82,-0.046289255278497914
2014-12-08,14.21,0.18415293013105719
2014-12-09,14.89,0.046743904586908414
2014-12-10,18.53,0.21870119360135082
2014-12-11,20.08,0.08033325452625988
2014-12-12,21.08,0.04860042884963309
2014-12-15,20.42,-0.03180991093664191
2014-12-16,23.57,0.14345990421152027
2014-12-17,19.44,-0.19264191791574664
2014-12-18,16.81,-0.14535885161176892
2014-12-19,16.49,-0.01921981084901678
2014-12-22,15.25,-0.07817463351808686
2014-12-23,14.8,-0.029952322283351217
2014-12-24,14.37,-0.029484480679135915
2014-12-26,14.5,0.00900594933559516
2014-12-29,15.06,0.03789357294521879
2014-12-30,15.92,0.055533958044489386
2014-12-31,19.2,0.1873340986174988
2015-01-02,17.79,-0.07627377735599214
2015-01-05,19.92,0.1130877504787085
2015-01-06,21.12,0.05849620668160842
2015-01-07,19.31,-0.08959736239763777
2015-01-08,17.01,-0.12682169003265253
2015-01-09,17.55,0.031252543504104315
2015-01-12,19.6,0.11047561632459668
2015-01-13,20.56,0.047817874350492735
2015-01-14,21.48,0.04377482905369964
2015-01-15,22.39,0.041492160969999595
2015-01-16,20.95,-0.06647578424251673
2015-01-20,19.89,-0.05192155350226582
2015-01-21,18.85,-0.053704178971860986
2015-01-22,16.4,-0.13923157906386718
2015-01-23,16.66,0.015729301908543908
2015-01-26,15.52,-0.07088112198362395
2015-01-27,17.22,0.1039419842445121
2015-01-28,20.44,0.17142226633591914
2015-01-29,18.76,-0.08576682175742506
2015-01-30,20.97,0.11136590133574976
2015-02-02,19.43,-0.07627458152447988
2015-02-03,17.33,-0.1143791596618341
2015-02-04,18.33,0.05609995812409892
2015-02-05,16.85,-0.0841884050532427
2015-02-06,17.29,0.025777642896828285
2015-02-09,18.55,0.07034148935824504
2015-02-10,17.23,-0.07381773851360596
2015-02-11,16.96,-0.015794420176081264
2015-02-12,15.34,-0.10039383442464694
2015-02-13,14.69,-0.04329680575332419
2015-02-17,15.8,0.07284294984713525
2015-02-18,15.45,-0.022400936689166772
2015-02-19,15.29,-0.010409983402783523
2015-02-20,14.3,-0.06693948267510927
2015-02-23,14.56,0.018018505502678212
2015-02-24,13.69,-0.06161240346818252
2015-02-25,13.84,0.010897310889166048
2015-02-26,13.91,0.005045055745827997
2015-02-27,13.34,-0.04184096544787386
2015-03-02,13.04,-0.022745483988970857
2015-03-03,13.86,0.06098543726325025
2015-03-04,14.23,0.026345418340003795
2015-03-05,14.04,-0.013442013504096042
2015-03-06,15.2,0.07938502925456571
2015-03-09,15.06,-0.009253205480483159
2015-03-10,16.69,0.1027675153019963
2015-03-11,16.87,0.010727158884133238
2015-03-12,15.42,-0.08987152842269353
2015-03-13,16.0,0.03692335410459789
2015-03-16,15.61,-0.02467698771244058
2015-03-17,15.66,0.003197956035316293
2015-03-18,13.97,-0.11419751729378658
2015-03-19,14.07,0.007132697857427287
2015-03-20,13.02,-0.07755823434587461
2015-03-23,13.41,0.029514060513164006
2015-03-24,13.62,0.015538603427779166
2015-03-25,15.44,0.12542224387526374
2015-03-26,15.8,0.02304839543629109
2015-03-27,15.07,-0.047303927394517054
2015-03-30,14.51,-0.03786794574230762
2015-03-31,15.29,0.05236095304487433
2015-04-01,15.11,-0.011842243656322698
2015-04-02,14.67,-0.02955218412975787
2015-04-06,14.74,0.0047602946063001195
2015-04-07,14.78,0.002710028758865158
2015-04-08,13.98,-0.05564717871439148
2015-04-09,13.09,-0.06577915688385563
2015-04-10,12.58,-0.03974032864951411
2015-04-13,13.94,0.10265415406008337
2015-04-14,13.67,-0.019558754596519557
2015-04-15,12.84,-0.06263835247404304
2015-04-16,12.6,-0.018868484304382805
2015-04-17,13.89,0.09747234280882015
2015-04-20,13.3,-0.04340512153854427
2015-04-21,13.25,-0.0037664827954768934
2015-04-22,12.71,-0.04160846723086843
2015-04-23,12.48,-0.018261722260081163
2015-04-24,12.29,-0.015341439363338212
2015-04-27,13.12,0.06535185993799955
2015-04-28,12.41,-0.055635184299427105
2015-04-29,13.39,0.07600556048656538
2015-04-30,14.55,0.08308283391442033
2015-05-01,12.7,-0.13598900015295606
2015-05-04,12.85,0.011741817876683195
2015-05-05,14.31,0.10761478222713078
2015-05-06,15.15,0.05704193838701853
2015-05-07,15.13,-0.0013210041551135253
2015-05-08,12.86,-0.16255780899079128
2015-05-11,13.85,0.07416351382387414
2015-05-12,13.86,0.0007217611284096771
2015-05-13,13.76,-0.0072411612565595855
2015-05-14,12.74,-0.07701918236118034
2015-05-15,12.38,-0.028664382887567206
2015-05-18,12.73,0.027879145312865113
2015-05-19,12.85,0.009382398771913518
2015-05-20,12.88,0.0023319093349787427
2015-05-21,12.11,-0.06164416311120684
2015-05-22,12.13,0.0016501653909579254
2015-05-26,14.06,0.14765216342656
2015-05-27,13.27,-0.057828038038402745
2015-05-28,13.31,0.003009784062904197
2015-05-29,13.84,0.039047317782503234
2015-06-01,13.97,0.009349223079347
2015-06-02,14.24,0.019142732714959147
2015-06-03,13.66,-0.04158305184118572
2015-06-04,14.71,0.07405568047070221
2015-06-05,14.21,-0.034581592504336865
2015-06-08,15.29,0.07325307783196161
2015-06-09,14.47,-0.05512147929757839
2015-06-10,13.22,-0.0903467062198522
2015-06-11,12.85,-0.028387023082311474
2015-06-12,13.78,0.06987445424428368
2015-06-15,15.39,0.11049968226527535
2015-06-16,14.81,-0.03841531957108044
2015-06-17,14.5,-0.021153978853178688
2015-06-18,13.19,-0.09468968269730546
2015-06-19,13.96,0.056737130605003336
2015-06-22,12.74,-0.09144944719020918
2015-06-23,12.11,-0.05071509257901645
2015-06-24,13.26,0.09072042719271568
2015-06-25,14.01,0.0550193755911992
2015-06-26,14.02,0.0007135212575283284
2015-06-29,18.85,0.2960280322875758
2015-06-30,18.23,-0.033444325203448144
2015-07-01,16.09,-0.12487062768627982
2015-07-02,16.79,0.04258551008515759
2015-07-06,17.01,0.013017935318321098
2015-07-07,16.09,-0.05560344540347863
2015-07-08,19.66,0.20038815371472868
2015-07-09,19.97,0.0156450327087032
2015-07-10,16.83,-0.17106813922500927
2015-07-13,13.9,-0.19127416806606845
2015-07-14,13.37,-0.03887544902279434
2015-07-15,13.23,-0.010526412986987392
2015-07-16,12.11,-0.08845542056186355
2015-07-17,11.95,-0.013300279187481253
2015-07-20,12.25,0.024794658613216274
2015-07-21,12.22,-0.002451983247286645
2015-07-22,12.12,-0.008216973102280934
2015-07-23,12.64,0.04200940807754315
2015-07-24,13.74,0.08344489807549194
2015-07-27,15.6,0.12695962746128805
2015-07-28,13.44,-0.14903557916048796
2015-07-29,12.5,-0.07250669078674801
2015-07-30,12.13,-0.030046921352296637
2015-07-31,12.12,-0.0008247423147904947
2015-08-03,12.56,0.03566018039888433
2015-08-04,13.0,0.034432196421484006
2015-08-05,12.51,-0.038421032982716964
2015-08-06,13.77,0.09596398826174374
2015-08-07,13.39,-0.027984153037482265
2015-08-10,12.23,-0.0906162100040002
2015-08-11,13.71,0.11423354387514215
2015-08-12,13.61,-0.007320676910848394
2015-08-13,13.49,-0.00885614644371015
2015-08-14,12.83,-0.05016249159211941
2015-08-17,13.02,0.014700458152878161
2015-08-18,13.79,0.057457055024787214
2015-08-19,15.25,0.10063581124821022
2015-08-20,19.14,0.22720088297138763
2015-08-21,28.03,0.3814949791518887
2015-08-24,40.74,0.37393504562196284
2015-08-25,36.02,-0.12313607105084966
2015-08-26,30.32,-0.1722667789736392
2015-08-27,26.1,-0.14987224644552316
2015-08-28,26.05,-0.0019175461292718174
2015-08-31,28.43,0.08742715746353245
2015-09-01,31.4,0.09936296725129928
2015-09-02,26.09,-0.18525579376557064
2015-09-03,25.61,-0.018569198937203196
2015-09-04,27.8,0.08205312048515759
2015-09-08,24.9,-0.1101682172259296
2015-09-09,26.23,0.0520359904081205
2015-09-10,24.37,-0.07355092624166747
2015-09-11,23.2,-0.04920058896485064
2015-09-14,24.25,0.04426433871122801
2015-09-15,22.54,-0.07312510877186203
2015-09-16,21.35,-0.05423976893699661
2015-09-17,21.14,-0.009884759232541973
2015-09-18,22.28,0.05252243461699172
2015-09-21,20.14,-0.1009815277686671
2015-09-22,22.44,0.10813719336407931
2015-09-23,22.13,-0.01391092659153737
2015-09-24,23.47,0.05878885579997383
2015-09-25,23.62,0.006370800906284285
2015-09-28,27.63,0.1568083281661089
2015-09-29,26.83,-0.02938147449779241
2015-09-30,24.5,-0.09084754688685137
2015-10-01,22.55,-0.0829380516019939
2015-10-02,20.94,-0.07407386050629657
2015-10-05,19.54,-0.06919755882775425
2015-10-06,19.4,-0.007190580545354254
2015-10-07,18.4,-0.05292240145434255
2015-10-08,17.42,-0.05473169319058305
2015-10-09,17.08,-0.01971078306393311
2015-10-12,16.17,-0.0547505147714081
2015-10-13,17.67,0.08871061274258961
2015-10-14,18.03,0.020168750883620846
2015-10-15,16.05,-0.11632818763920105
2015-10-16,15.05,-0.06433085838114014
2015-10-19,14.98,-0.004662013105811301
2015-10-20,15.75,0.0501243871825686
2015-10-21,16.7,0.05856835415106736
2015-10-22,14.45,-0.14471430486426826
2015-10-23,14.46,0.0006918021721774718
2015-10-26,15.29,0.05581280321035211
2015-10-27,15.43,0.009114646434098561
2015-10-28,14.33,-0.073958424534989
2015-10-29,14.61,0.019350983922527664
2015-10-30,15.07,0.030999786875796034
2015-11-02,14.15,-0.06299138854915748
2015-11-03,14.54,0.027188848016126695
2015-11-04,15.51,0.06458150508307418
2015-11-05,15.05,-0.030106985993562638
2015-11-06,14.33,-0.0490227493548043
2015-11-09,16.52,0.14221652625275155
2015-11-10,15.29,-0.07737274815186114
2015-11-11,16.06,0.04913268857764459
2015-11-12,18.37,0.13438719070841879
2015-11-13,20.08,0.08900539559649406
2015-11-16,18.16,-0.10050292165038112
2015-11-17,18.84,0.03676089597506972
2015-11-18,16.85,-0.11163161234984618
2015-11-19,16.99,0.008274278885469857
2015-11-20,15.47,-0.09372227109886576
2015-11-23,15.62,0.00964947982656512
2015-11-24,15.93,0.019651979510417302
2015-11-25,15.19,-0.04756680731427571
2015-11-27,15.12,-0.0046189458562945285
2015-11-30,16.13,0.06466252138573061
2015-12-01,14.67,-0.09487629998222712
2015-12-02,15.91,0.08114325019480506
2015-12-03,18.11,0.12951642954562642
2015-12-04,14.81,-0.20116164361561453
2015-12-07,15.84,0.06723575810657244
2015-12-08,17.6,0.10536051565782635
2015-12-09,19.61,0.10814073816414865
2015-12-10,19.34,-0.013864150183106671
2015-12-11,24.39,0.23199772220268075
2015-12-14,22.73,-0.07048757436337705
2015-12-15,20.95,-0.08154699149630519
2015-12-16,17.86,-0.15957507091979373
2015-12-17,18.94,0.05871251230957936
2015-12-18,20.7,0.088857612513391
2015-12-21,18.7,-0.10161017641078243
2015-12-22,16.6,-0.11912082849804327
2015-12-23,15.57,-0.06405670951659068
2015-12-24,15.74,0.010859257143350232
2015-12-28,16.91,0.0716999199212317
2015-12-29,16.08,-0.050328899159668705
2015-12-30,17.29,0.07255203594437883
2015-12-31,18.21,0.051842594044317625
2016-01-04,20.7,0.1281628065318067
2016-01-05,19.34,-0.06795821024617513
2016-01-06,20.59,0.06263003101454989
2016-01-07,24.99,0.19367022380716292
2016-01-08,27.01,0.0777314229576634
2016-01-11,24.3,-0.10573081745802144
2016-01-12,22.47,-0.07829526414926506
2016-01-13,25.22,0.11545624433953575
2016-01-14,23.95,-0.05166900667984919
2016-01-15,27.02,0.12060900867512864
2016-01-19,26.05,-0.03655956433267679
2016-01-20,27.59,0.0574356200298187
2016-01-21,26.69,-0.03316442481276189
2016-01-22,22.34,-0.17791016977537816
2016-01-25,24.15,0.07790558645752697
2016-01-26,22.5,-0.07076907088820715
2016-01-27,23.11,0.026750115075914887
2016-01-28,22.42,-0.030312006642275457
2016-01-29,20.2,-0.10427081323685485
2016-02-01,19.98,-0.010950831186751515
2016-02-02,21.98,0.09540117575506782
2016-02-03,21.65,-0.015127494526976495
2016-02-04,21.84,0.008737696428205427
2016-02-05,23.38,0.06813780516721804
2016-02-08,26.0,0.10621558197755965
2016-02-09,26.54,0.02055649088257929
2016-02-10,26.29,-0.009464390162271564
2016-02-11,28.14,0.06800341294445328
2016-02-12,25.4,-0.10244287766175215
2016-02-16,24.11,-0.05212248183141117
2016-02-17,22.31,-0.07759168374863855
2016-02-18,21.64,-0.030491554466160302
2016-02-19,20.53,-0.05265622294743849
2016-02-22,19.38,-0.05764562456822215
2016-02-23,20.98,0.07932799650553107
2016-02-24,20.72,-0.012470185576868917
2016-02-25,19.11,-0.08088765913910057
2016-02-26,19.81,0.035975102458277765
2016-02-29,20.55,0.03667408023178406
2016-03-01,17.7,-0.14929630136246022
2016-03-02,17.09,-0.03507114245228387
2016-03-03,16.7,-0.02308477770479013
2016-03-04,16.86,0.009535233151000005
2016-03-07,17.35,0.028648553819158873
2016-03-08,18.67,0.07332545116076306
2016-03-09,18.34,-0.017833490725312522
2016-03-10,18.05,-0.01593878204942877
2016-03-11,16.5,-0.08978530387235507
2016-03-14,16.92,0.025135973271542454
2016-03-15,16.84,-0.0047393453638966705
2016-03-16,14.99,-0.1163736966996743
2016-03-17,14.44,-0.03738117864982616
2016-03-18,14.02,-0.02951725185823608
2016-03-21,13.79,-0.01654118980123364
2016-03-22,14.17,0.027183361897378674
2016-03-23,14.94,0.05291512600208213
2016-03-24,14.74,-0.013477292943480646
2016-03-28,15.24,0.03335866349730963
2016-03-29,13.82,-0.0978067319189764
2016-03-30,13.56,-0.018992535827274348
2016-03-31,13.95,0.028355225755125005
2016-04-01,13.1,-0.0628672780602688
2016-04-04,14.12,0.07498000185799013
2016-04-05,15.42,0.08807313607008753
2016-04-06,14.09,-0.09020004222459461
2016-04-07,16.16,0.13707372718236052
2016-04-08,15.36,-0.05077232537342326
2016-04-11,16.26,0.05694137640013863
2016-04-12,14.85,-0.09070823887095608
2016-04-13,13.84,-0.07043691505918508
2016-04-14,13.72,-0.008708327891784308
2016-04-15,13.62,-0.007315321576372994
2016-04-18,13.35,-0.020022915875107704
2016-04-19,13.24,-0.00827383433739636
2016-04-20,13.28,0.0030165935394255057
2016-04-21,13.95,0.04922036421908691
2016-04-22,13.22,-0.05374867384383437
2016-04-25,14.08,0.06302451630635608
2016-04-26,13.96,-0.008559253395669836
2016-04-27,13.77,-0.013703784593663077
2016-04-28,15.22,0.10011803969297628
2016-04-29,15.7,0.031050359920722418
2016-05-02,14.68,-0.06717468916789283
2016-05-03,15.6,0.06078489106912177
2016-05-04,16.05,0.028437935320533625
2016-05-05,15.91,-0.008761007226329439
2016-05-06,14.72,-0.07774072904896524
2016-05-09,14.57,-0.010242493093616691
2016-05-10,13.63,-0.06669137449867216
2016-05-11,14.69,0.07489374447734456
2016-05-12,14.41,-0.019244580174355222
2016-05-13,15.04,0.042790908510262876
2016-05-16,14.68,-0.024227295335324237
2016-05-17,15.57,0.05885996265953758
2016-05-18,15.95,0.024112843384946545
2016-05-19,16.33,0.023545077751520115
2016-05-20,15.2,-0.07170847913014303
2016-05-23,15.82,0.03997953448727707
2016-05-24,14.42,-0.09265883048270483
2016-05-25,13.9,-0.03672729172015693
2016-05-26,13.43,-0.0343978296014999
2016-05-27,13.12,-0.02335322701920331
2016-05-31,14.19,0.0783997076560083
2016-06-01,14.2,0.0007044734352638377
2016-06-02,13.63,-0.040968718898773744
2016-06-03,13.47,-0.01180825528616864
2016-06-06,13.65,0.013274531208696108
2016-06-07,14.05,0.028882874148786146
2016-06-08,14.08,0.0021329549501415855
2016-06-09,14.64,0.039002157803269176
2016-06-10,17.03,0.15121898614143145
2016-06-13,20.97,0.20811635023923158
2016-06-14,20.5,-0.022667958769466045
2016-06-15,20.14,-0.017716998853946276
2016-06-16,19.37,-0.038982409871511726
2016-06-17,19.41,0.002062919762014342
2016-06-20,18.37,-0.05506949795388458
2016-06-21,18.48,0.005970166986503754
2016-06-22,21.17,0.13589601893323577
2016-06-23,17.25,-0.20477294166940516
2016-06-24,25.76,0.40101075775878414
2016-06-27,23.85,-0.07703868390180268
2016-06-28,18.75,-0.24059046491793049
2016-06-29,16.64,-0.11938431702335721
2016-06-30,15.63,-0.06261729095967733
2016-07-01,14.77,-0.0565940478900969
2016-07-05,15.58,0.05338994389931384
2016-07-06,14.96,-0.040608067896270965
2016-07-07,14.76,-0.0134591533740048
2016-07-08,13.2,-0.11170398958000129
2016-07-11,13.54,0.025431437891803656
2016-07-12,13.55,0.0007382798415811346
2016-07-13,13.04,-0.038364990827203176
2016-07-14,12.82,-0.017015105005982814
2016-07-15,12.67,-0.011769457159476372
2016-07-18,12.44,-0.018319907022014317
2016-07-19,11.97,-0.0385135677411515
2016-07-20,11.77,-0.01684959829769654
2016-07-21,12.74,0.079192728871832
2016-07-22,12.02,-0.058174721036955805
2016-07-25,12.87,0.06832709250097371
2016-07-26,13.05,0.013889112160667311
2016-07-27,12.83,-0.017001955141157366
2016-07-28,12.72,-0.008610620715568944
2016-07-29,11.87,-0.0691613492903995
2016-08-01,12.44,0.046902878689456834
2016-08-02,13.37,0.0720963038028185
2016-08-03,12.86,-0.038891672304378413
2016-08-04,12.42,-0.03481364230414056
2016-08-05,11.39,-0.08657229904624185
2016-08-08,11.5,0.009611257910113585
2016-08-09,11.66,0.013817145553141903
2016-08-10,12.05,0.032900479014317766
2016-08-11,11.68,-0.03118668253658312
2016-08-12,11.55,-0.011192540432278356
2016-08-15,11.81,0.02226119324146847
2016-08-16,12.64,0.06791975850944044
2016-08-17,12.19,-0.03625044522553129
2016-08-18,11.43,-0.06437446568646084
